stationId,utc_time,PM2.5,PM10,NO2,CO,O3,SO2
yufa_aq,2018/4/12 19:00,29,63,35,0.5,51,6
liulihe_aq,2018/4/12 19:00,13,110,43,0.4,38,2
qianmen_aq,2018/4/12 19:00,26,45,45,0.8,46,15
yongdingmennei_aq,2018/4/12 19:00,25,44,65,1,50,18
xizhimenbei_aq,2018/4/12 19:00,22,50,59,0.8,37,12
nansanhuan_aq,2018/4/12 19:00,140,,59,0.8,37,12
dongsihuan_aq,2018/4/12 19:00,33,82,91,1,8,25
dongsi_aq,2018/4/12 20:00,33,73,55,1.2,36,34
tiantan_aq,2018/4/12 20:00,22,77,60,1.3,35,24
guanyuan_aq,2018/4/12 20:00,31,57,47,1.2,48,28
wanshouxigong_aq,2018/4/12 20:00,24,71,41,1.2,36,23
aotizhongxin_aq,2018/4/12 20:00,30,69,52,1.3,45,24
nongzhanguan_aq,2018/4/12 20:00,32,83,70,1.4,20,28
wanliu_aq,2018/4/12 20:00,31,50,44,1.4,48,23
beibuxinqu_aq,2018/4/12 20:00,25,97,65,0.7,21,6
zhiwuyuan_aq,2018/4/12 20:00,,,,,,
fengtaihuayuan_aq,2018/4/12 20:00,33,60,49,0.9,37,15
yungang_aq,2018/4/12 20:00,30,59,45,0.6,35,7
gucheng_aq,2018/4/12 20:00,27,62,59,0.9,34,14
fangshan_aq,2018/4/12 20:00,26,76,62,0.6,41,8
daxing_aq,2018/4/12 20:00,29,73,57,1.3,31,18
yizhuang_aq,2018/4/12 20:00,29,98,65,1.7,33,29
tongzhou_aq,2018/4/12 20:00,35,96,50,1.5,41,31
shunyi_aq,2018/4/12 20:00,34,94,52,1.7,30,30
pingchang_aq,2018/4/12 20:00,13,51,28,0.6,52,10
mentougou_aq,2018/4/12 20:00,19,54,62,0.7,36,8
pinggu_aq,2018/4/12 20:00,177,,20,1,73,9
huairou_aq,2018/4/12 20:00,18,54,23,0.6,51,7
miyun_aq,2018/4/12 20:00,26,65,50,0.7,31,8
yanqin_aq,2018/4/12 20:00,,46,22,0.5,40,15
dingling_aq,2018/4/12 20:00,12,41,16,0.5,64,3
badaling_aq,2018/4/12 20:00,16,56,71,0.5,22,6
miyunshuiku_aq,2018/4/12 20:00,18,69,24,0.6,41,9
donggaocun_aq,2018/4/12 20:00,29,72,31,1.1,70,20
yongledian_aq,2018/4/12 20:00,49,86,80,1.9,23,33
yufa_aq,2018/4/12 20:00,30,67,43,0.7,40,8
liulihe_aq,2018/4/12 20:00,21,130,52,0.4,21,2
qianmen_aq,2018/4/12 20:00,26,93,61,1.3,33,24
yongdingmennei_aq,2018/4/12 20:00,30,77,72,1.5,40,27
xizhimenbei_aq,2018/4/12 20:00,38,65,55,1.2,39,24
nansanhuan_aq,2018/4/12 20:00,128,,64,1.1,30,22
dongsihuan_aq,2018/4/12 20:00,37,98,93,1.3,4,30
dongsi_aq,2018/4/12 21:00,29,88,52,1.3,40,31
tiantan_aq,2018/4/12 21:00,34,92,54,1.4,32,18
guanyuan_aq,2018/4/12 21:00,34,71,52,1.3,43,27
wanshouxigong_aq,2018/4/12 21:00,39,80,46,1.4,30,23
aotizhongxin_aq,2018/4/12 21:00,33,90,58,1.3,38,22
nongzhanguan_aq,2018/4/12 21:00,29,97,66,1.5,25,25
wanliu_aq,2018/4/12 21:00,28,77,44,1.5,49,24
beibuxinqu_aq,2018/4/12 21:00,22,68,72,0.7,15,7
zhiwuyuan_aq,2018/4/12 21:00,,,,,,
fengtaihuayuan_aq,2018/4/12 21:00,37,75,52,1.2,34,23
yungang_aq,2018/4/12 21:00,16,60,46,0.8,32,11
gucheng_aq,2018/4/12 21:00,29,61,55,1.1,37,19
fangshan_aq,2018/4/12 21:00,18,71,80,0.7,21,10
daxing_aq,2018/4/12 21:00,34,88,68,1.8,21,28
yizhuang_aq,2018/4/12 21:00,28,101,77,1.8,23,28
tongzhou_aq,2018/4/12 21:00,41,110,51,1.6,38,33
shunyi_aq,2018/4/12 21:00,31,58,51,1.3,32,22
pingchang_aq,2018/4/12 21:00,25,45,43,0.7,33,12
mentougou_aq,2018/4/12 21:00,27,62,64,0.7,30,8
pinggu_aq,2018/4/12 21:00,24,49,26,1.3,65,12
huairou_aq,2018/4/12 21:00,22,51,19,0.7,55,7
miyun_aq,2018/4/12 21:00,42,72,69,0.8,9,5
yanqin_aq,2018/4/12 21:00,,52,34,0.5,34,15
dingling_aq,2018/4/12 21:00,15,39,31,0.6,48,5
badaling_aq,2018/4/12 21:00,18,70,73,0.6,18,11
miyunshuiku_aq,2018/4/12 21:00,23,64,27,0.6,32,6
donggaocun_aq,2018/4/12 21:00,30,69,37,1.6,60,26
yongledian_aq,2018/4/12 21:00,57,107,91,2,14,39
yufa_aq,2018/4/12 21:00,29,63,41,0.8,38,10
liulihe_aq,2018/4/12 21:00,39,108,53,0.4,17,2
qianmen_aq,2018/4/12 21:00,38,80,76,1.5,23,26
yongdingmennei_aq,2018/4/12 21:00,59,74,83,1.9,33,22
xizhimenbei_aq,2018/4/12 21:00,34,75,63,1.3,34,22
nansanhuan_aq,2018/4/12 21:00,68,122,83,1.5,17,28
dongsihuan_aq,2018/4/12 21:00,43,99,82,1.3,13,25
dongsi_aq,2018/4/12 22:00,35,88,52,1.4,39,32
tiantan_aq,2018/4/12 22:00,34,80,51,1.5,26,14
guanyuan_aq,2018/4/12 22:00,34,75,53,1.3,42,26
wanshouxigong_aq,2018/4/12 22:00,41,195,48,1.6,30,25
aotizhongxin_aq,2018/4/12 22:00,31,82,56,1.4,38,23
nongzhanguan_aq,2018/4/12 22:00,34,84,60,1.6,30,27
wanliu_aq,2018/4/12 22:00,35,83,52,1.6,39,25
beibuxinqu_aq,2018/4/12 22:00,28,100,73,0.8,5,4
zhiwuyuan_aq,2018/4/12 22:00,,,,,,
fengtaihuayuan_aq,2018/4/12 22:00,42,80,54,1.4,33,24
yungang_aq,2018/4/12 22:00,31,75,59,1.2,27,22
gucheng_aq,2018/4/12 22:00,27,67,60,1.3,34,20
fangshan_aq,2018/4/12 22:00,27,87,69,1.2,30,22
daxing_aq,2018/4/12 22:00,38,98,73,1.9,17,29
yizhuang_aq,2018/4/12 22:00,33,104,72,2,25,31
tongzhou_aq,2018/4/12 22:00,40,110,55,1.7,33,35
shunyi_aq,2018/4/12 22:00,27,65,57,1.2,34,20
pingchang_aq,2018/4/12 22:00,23,62,74,0.7,2,11
mentougou_aq,2018/4/12 22:00,23,71,76,0.8,20,10
pinggu_aq,2018/4/12 22:00,34,79,34,1.5,55,13
huairou_aq,2018/4/12 22:00,19,55,17,0.7,57,7
miyun_aq,2018/4/12 22:00,35,77,71,0.8,4,6
yanqin_aq,2018/4/12 22:00,,48,55,0.6,18,16
dingling_aq,2018/4/12 22:00,17,46,31,0.6,43,4
badaling_aq,2018/4/12 22:00,25,54,74,0.8,20,13
miyunshuiku_aq,2018/4/12 22:00,26,66,26,0.6,30,5
donggaocun_aq,2018/4/12 22:00,40,80,42,1.7,53,28
yongledian_aq,2018/4/12 22:00,60,126,96,2.1,6,36
yufa_aq,2018/4/12 22:00,26,69,42,0.8,31,8
liulihe_aq,2018/4/12 22:00,26,99,45,0.5,29,2
qianmen_aq,2018/4/12 22:00,37,91,86,1.7,16,29
yongdingmennei_aq,2018/4/12 22:00,36,82,86,1.9,29,28
xizhimenbei_aq,2018/4/12 22:00,40,79,71,1.4,27,22
nansanhuan_aq,2018/4/12 22:00,69,119,87,1.6,13,28
dongsihuan_aq,2018/4/12 22:00,41,97,90,1.4,6,24
dongsi_aq,2018/4/12 23:00,36,107,64,1.5,32,34
tiantan_aq,2018/4/12 23:00,33,90,59,1.6,24,17
guanyuan_aq,2018/4/12 23:00,37,89,60,1.4,43,28
wanshouxigong_aq,2018/4/12 23:00,39,113,57,1.7,27,29
aotizhongxin_aq,2018/4/12 23:00,39,96,67,1.5,34,24
nongzhanguan_aq,2018/4/12 23:00,38,107,70,1.7,26,31
wanliu_aq,2018/4/12 23:00,47,112,73,1.7,19,22
beibuxinqu_aq,2018/4/12 23:00,31,137,74,0.9,2,4
zhiwuyuan_aq,2018/4/12 23:00,,,,,,
fengtaihuayuan_aq,2018/4/12 23:00,36,90,57,1.5,35,24
yungang_aq,2018/4/12 23:00,40,86,67,1.4,20,22
gucheng_aq,2018/4/12 23:00,38,85,84,1.4,14,20
fangshan_aq,2018/4/12 23:00,36,101,75,1.3,27,24
daxing_aq,2018/4/12 23:00,34,108,75,1.9,18,29
yizhuang_aq,2018/4/12 23:00,36,111,80,1.9,20,26
tongzhou_aq,2018/4/12 23:00,39,122,72,1.8,20,36
shunyi_aq,2018/4/12 23:00,30,94,77,1.6,18,27
pingchang_aq,2018/4/12 23:00,27,61,69,0.8,3,9
mentougou_aq,2018/4/12 23:00,28,73,73,1,25,14
pinggu_aq,2018/4/12 23:00,38,86,42,1.6,53,15
huairou_aq,2018/4/12 23:00,23,48,23,0.9,59,9
miyun_aq,2018/4/12 23:00,41,94,68,0.9,5,6
yanqin_aq,2018/4/12 23:00,,59,61,0.7,18,17
dingling_aq,2018/4/12 23:00,24,44,20,0.7,50,3
badaling_aq,2018/4/12 23:00,26,63,67,0.9,29,13
miyunshuiku_aq,2018/4/12 23:00,27,57,33,0.6,29,6
donggaocun_aq,2018/4/12 23:00,44,87,56,1.9,50,30
yongledian_aq,2018/4/12 23:00,67,147,87,1.9,12,25
yufa_aq,2018/4/12 23:00,29,112,47,0.8,28,5
liulihe_aq,2018/4/12 23:00,36,113,27,0.5,50,2
qianmen_aq,2018/4/12 23:00,43,105,90,1.8,13,31
yongdingmennei_aq,2018/4/12 23:00,46,113,118,2.3,15,38
xizhimenbei_aq,2018/4/12 23:00,40,91,86,1.5,24,22
nansanhuan_aq,2018/4/12 23:00,78,157,107,2,5,36
dongsihuan_aq,2018/4/12 23:00,45,100,94,1.6,6,28
dongsi_aq,2018/4/13 0:00,44,120,74,1.7,20,32
tiantan_aq,2018/4/13 0:00,47,107,76,1.8,13,16
guanyuan_aq,2018/4/13 0:00,41,110,73,1.6,27,26
wanshouxigong_aq,2018/4/13 0:00,38,128,69,1.8,13,21
aotizhongxin_aq,2018/4/13 0:00,41,120,78,1.7,25,24
nongzhanguan_aq,2018/4/13 0:00,49,126,82,1.9,15,30
wanliu_aq,2018/4/13 0:00,44,149,80,1.8,15,19
beibuxinqu_aq,2018/4/13 0:00,34,160,73,1,3,3
zhiwuyuan_aq,2018/4/13 0:00,,,,,,
fengtaihuayuan_aq,2018/4/13 0:00,49,124,83,1.7,9,20
yungang_aq,2018/4/13 0:00,39,111,71,1.5,18,16
gucheng_aq,2018/4/13 0:00,48,106,80,1.6,17,13
fangshan_aq,2018/4/13 0:00,36,159,80,1,13,7
daxing_aq,2018/4/13 0:00,122,,83,1.9,6,16
yizhuang_aq,2018/4/13 0:00,40,109,74,1.9,23,24
tongzhou_aq,2018/4/13 0:00,49,138,78,1.9,13,33
shunyi_aq,2018/4/13 0:00,46,130,69,1.8,28,32
pingchang_aq,2018/4/13 0:00,24,69,59,0.8,10,9
mentougou_aq,2018/4/13 0:00,40,115,87,1.3,15,13
pinggu_aq,2018/4/13 0:00,48,125,57,2.1,42,19
huairou_aq,2018/4/13 0:00,20,62,35,1.1,53,14
miyun_aq,2018/4/13 0:00,25,83,63,1,19,9
yanqin_aq,2018/4/13 0:00,,68,38,0.9,36,17
dingling_aq,2018/4/13 0:00,22,71,30,0.8,39,3
badaling_aq,2018/4/13 0:00,29,84,55,0.9,42,14
miyunshuiku_aq,2018/4/13 0:00,23,67,41,0.7,29,8
donggaocun_aq,2018/4/13 0:00,45,114,65,2.1,42,36
yongledian_aq,2018/4/13 0:00,58,117,81,1.6,14,12
yufa_aq,2018/4/13 0:00,34,94,51,0.8,19,4
liulihe_aq,2018/4/13 0:00,39,84,31,0.5,48,2
qianmen_aq,2018/4/13 0:00,44,145,91,1.9,10,27
yongdingmennei_aq,2018/4/13 0:00,52,119,117,2.3,13,28
xizhimenbei_aq,2018/4/13 0:00,41,119,87,1.8,19,18
nansanhuan_aq,2018/4/13 0:00,72,153,97,1.9,4,27
dongsihuan_aq,2018/4/13 0:00,52,117,96,1.8,7,30
dongsi_aq,2018/4/13 1:00,42,105,68,1.7,27,26
tiantan_aq,2018/4/13 1:00,47,119,72,1.8,11,7
guanyuan_aq,2018/4/13 1:00,25,96,72,1.6,28,17
wanshouxigong_aq,2018/4/13 1:00,38,100,71,1.8,6,10
aotizhongxin_aq,2018/4/13 1:00,43,125,76,1.8,22,13
nongzhanguan_aq,2018/4/13 1:00,45,147,83,1.9,9,16
wanliu_aq,2018/4/13 1:00,43,135,76,1.9,11,10
beibuxinqu_aq,2018/4/13 1:00,34,111,79,1.3,10,6
zhiwuyuan_aq,2018/4/13 1:00,,,,,,
fengtaihuayuan_aq,2018/4/13 1:00,45,99,71,1.7,20,20
yungang_aq,2018/4/13 1:00,40,107,61,1.5,18,9
gucheng_aq,2018/4/13 1:00,46,95,79,1.6,19,10
fangshan_aq,2018/4/13 1:00,33,94,67,0.8,28,6
daxing_aq,2018/4/13 1:00,166,,81,2,7,16
yizhuang_aq,2018/4/13 1:00,125,,80,1.9,18,20
tongzhou_aq,2018/4/13 1:00,53,120,79,1.9,11,21
shunyi_aq,2018/4/13 1:00,50,120,66,1.8,28,26
pingchang_aq,2018/4/13 1:00,31,85,,0.9,7,7
mentougou_aq,2018/4/13 1:00,38,97,75,1.3,25,8
pinggu_aq,2018/4/13 1:00,77,130,63,2.1,30,19
huairou_aq,2018/4/13 1:00,23,112,63,1.5,28,16
miyun_aq,2018/4/13 1:00,46,108,64,1.8,26,17
yanqin_aq,2018/4/13 1:00,,70,43,1,28,16
dingling_aq,2018/4/13 1:00,24,97,31,0.9,42,2
badaling_aq,2018/4/13 1:00,29,105,40,0.9,56,7
miyunshuiku_aq,2018/4/13 1:00,33,85,51,1.6,35,23
donggaocun_aq,2018/4/13 1:00,57,141,69,1.7,30,22
yongledian_aq,2018/4/13 1:00,59,127,82,1.5,9,9
yufa_aq,2018/4/13 1:00,38,75,54,0.8,20,5
liulihe_aq,2018/4/13 1:00,43,118,35,0.6,36,2
qianmen_aq,2018/4/13 1:00,48,113,93,2,11,18
yongdingmennei_aq,2018/4/13 1:00,48,92,119,2.4,12,15
xizhimenbei_aq,2018/4/13 1:00,58,98,92,1.7,15,6
nansanhuan_aq,2018/4/13 1:00,81,115,94,2,4,20
dongsihuan_aq,2018/4/13 1:00,72,116,98,2.2,2,16
dongsi_aq,2018/4/13 2:00,42,88,74,1.7,23,21
tiantan_aq,2018/4/13 2:00,43,87,72,1.8,12,6
guanyuan_aq,2018/4/13 2:00,38,78,75,1.6,27,15
wanshouxigong_aq,2018/4/13 2:00,47,89,75,1.9,8,12
aotizhongxin_aq,2018/4/13 2:00,46,87,74,1.7,26,9
nongzhanguan_aq,2018/4/13 2:00,51,99,86,2,7,16
wanliu_aq,2018/4/13 2:00,48,65,77,1.8,18,13
beibuxinqu_aq,2018/4/13 2:00,42,87,68,1.4,29,11
zhiwuyuan_aq,2018/4/13 2:00,,,,,,
fengtaihuayuan_aq,2018/4/13 2:00,52,94,72,1.7,20,14
yungang_aq,2018/4/13 2:00,40,97,59,1.3,21,6
gucheng_aq,2018/4/13 2:00,39,77,72,1.4,26,8
fangshan_aq,2018/4/13 2:00,61,114,64,0.8,31,4
daxing_aq,2018/4/13 2:00,,154,82,2,7,9
yizhuang_aq,2018/4/13 2:00,,141,78,1.9,13,6
tongzhou_aq,2018/4/13 2:00,53,106,77,1.8,12,14
shunyi_aq,2018/4/13 2:00,53,115,61,1.8,31,18
pingchang_aq,2018/4/13 2:00,33,71,48,1.1,,10
mentougou_aq,2018/4/13 2:00,42,76,77,1.3,25,7
pinggu_aq,2018/4/13 2:00,60,102,64,1.9,22,17
huairou_aq,2018/4/13 2:00,38,97,61,1.5,28,12
miyun_aq,2018/4/13 2:00,55,110,59,2,33,16
yanqin_aq,2018/4/13 2:00,,53,48,1.1,24,15
dingling_aq,2018/4/13 2:00,33,49,39,1.1,56,7
badaling_aq,2018/4/13 2:00,30,75,45,1,48,7
miyunshuiku_aq,2018/4/13 2:00,45,104,59,1.9,26,24
donggaocun_aq,2018/4/13 2:00,63,109,67,1.7,22,5
yongledian_aq,2018/4/13 2:00,65,94,71,1.5,22,6
yufa_aq,2018/4/13 2:00,41,97,52,0.9,23,3
liulihe_aq,2018/4/13 2:00,39,97,40,0.7,27,2
qianmen_aq,2018/4/13 2:00,51,121,88,1.9,13,14
yongdingmennei_aq,2018/4/13 2:00,58,92,118,2.4,15,14
xizhimenbei_aq,2018/4/13 2:00,47,83,86,1.7,17,5
nansanhuan_aq,2018/4/13 2:00,85,107,95,2,6,19
dongsihuan_aq,2018/4/13 2:00,65,104,92,2.1,2,14
dongsi_aq,2018/4/13 3:00,48,92,75,1.9,19,19
tiantan_aq,2018/4/13 3:00,,62,78,1.9,11,6
guanyuan_aq,2018/4/13 3:00,49,84,81,1.8,20,12
wanshouxigong_aq,2018/4/13 3:00,50,87,74,1.8,14,13
aotizhongxin_aq,2018/4/13 3:00,48,92,83,1.8,19,6
nongzhanguan_aq,2018/4/13 3:00,56,103,86,2.1,8,13
wanliu_aq,2018/4/13 3:00,46,94,78,1.8,17,11
beibuxinqu_aq,2018/4/13 3:00,40,106,65,1.4,32,7
zhiwuyuan_aq,2018/4/13 3:00,,,,,,
fengtaihuayuan_aq,2018/4/13 3:00,44,78,69,1.5,22,11
yungang_aq,2018/4/13 3:00,35,57,54,0.9,32,5
gucheng_aq,2018/4/13 3:00,42,67,73,1.4,24,5
fangshan_aq,2018/4/13 3:00,37,79,63,0.8,32,3
daxing_aq,2018/4/13 3:00,,134,70,1.5,10,4
yizhuang_aq,2018/4/13 3:00,,87,76,1.9,16,6
tongzhou_aq,2018/4/13 3:00,56,92,74,1.8,13,10
shunyi_aq,2018/4/13 3:00,57,101,62,1.8,26,10
pingchang_aq,2018/4/13 3:00,54,93,63,,20,11
mentougou_aq,2018/4/13 3:00,43,66,63,0.9,35,2
pinggu_aq,2018/4/13 3:00,49,73,60,2.1,27,20
huairou_aq,2018/4/13 3:00,41,112,62,1.6,25,8
miyun_aq,2018/4/13 3:00,57,112,53,1.6,28,6
yanqin_aq,2018/4/13 3:00,,57,48,1.1,32,17
dingling_aq,2018/4/13 3:00,40,68,50,1.4,52,10
badaling_aq,2018/4/13 3:00,36,89,44,1,51,6
miyunshuiku_aq,2018/4/13 3:00,56,111,56,1.7,26,16
donggaocun_aq,2018/4/13 3:00,63,90,64,1.6,24,2
yongledian_aq,2018/4/13 3:00,60,73,63,1.5,38,7
yufa_aq,2018/4/13 3:00,38,62,45,1,38,3
liulihe_aq,2018/4/13 3:00,34,47,35,0.6,41,
qianmen_aq,2018/4/13 3:00,65,110,87,2,13,12
yongdingmennei_aq,2018/4/13 3:00,50,83,109,2.2,19,15
xizhimenbei_aq,2018/4/13 3:00,60,87,94,1.8,12,5
nansanhuan_aq,2018/4/13 3:00,84,104,95,2,6,19
dongsihuan_aq,2018/4/13 3:00,67,96,93,2.2,3,14
dongsi_aq,2018/4/13 4:00,53,82,76,2.1,18,15
tiantan_aq,2018/4/13 4:00,,6,75,1.9,11,4
guanyuan_aq,2018/4/13 4:00,47,75,80,1.7,21,6
wanshouxigong_aq,2018/4/13 4:00,,66,75,1.8,11,7
aotizhongxin_aq,2018/4/13 4:00,49,87,76,1.7,24,2
nongzhanguan_aq,2018/4/13 4:00,54,101,84,2.1,7,7
wanliu_aq,2018/4/13 4:00,39,104,73,1.8,14,5
beibuxinqu_aq,2018/4/13 4:00,43,85,70,1.4,25,4
zhiwuyuan_aq,2018/4/13 4:00,,,,,,
fengtaihuayuan_aq,2018/4/13 4:00,51,70,64,1.5,27,7
yungang_aq,2018/4/13 4:00,40,55,48,0.9,34,3
gucheng_aq,2018/4/13 4:00,44,57,69,1.1,25,2
fangshan_aq,2018/4/13 4:00,38,85,63,0.8,30,2
daxing_aq,2018/4/13 4:00,,104,69,1.7,11,2
yizhuang_aq,2018/4/13 4:00,,94,82,1.9,12,4
tongzhou_aq,2018/4/13 4:00,60,77,74,1.8,13,6
shunyi_aq,2018/4/13 4:00,57,84,57,1.6,30,7
pingchang_aq,2018/4/13 4:00,48,73,59,1.5,24,
mentougou_aq,2018/4/13 4:00,39,45,64,0.9,30,2
pinggu_aq,2018/4/13 4:00,55,70,54,2.2,32,20
huairou_aq,2018/4/13 4:00,52,100,60,1.6,21,3
miyun_aq,2018/4/13 4:00,56,68,47,1.6,33,2
yanqin_aq,2018/4/13 4:00,,76,34,1.2,54,
dingling_aq,2018/4/13 4:00,49,84,63,1.6,39,7
badaling_aq,2018/4/13 4:00,52,84,50,1.1,44,3
miyunshuiku_aq,2018/4/13 4:00,56,88,48,1.5,25,4
donggaocun_aq,2018/4/13 4:00,59,59,58,1.5,30,2
yongledian_aq,2018/4/13 4:00,65,,61,1.4,41,4
yufa_aq,2018/4/13 4:00,42,65,47,1.1,38,4
liulihe_aq,2018/4/13 4:00,40,63,,0.6,35,2
qianmen_aq,2018/4/13 4:00,52,104,82,2,16,6
yongdingmennei_aq,2018/4/13 4:00,54,90,115,2.4,15,9
xizhimenbei_aq,2018/4/13 4:00,57,92,92,1.8,10,3
nansanhuan_aq,2018/4/13 4:00,89,101,90,1.9,8,11
dongsihuan_aq,2018/4/13 4:00,72,93,91,2.1,5,9
dongsi_aq,2018/4/13 5:00,58,73,79,2,16,11
tiantan_aq,2018/4/13 5:00,35,71,81,1.9,10,3
guanyuan_aq,2018/4/13 5:00,46,64,84,1.8,16,3
wanshouxigong_aq,2018/4/13 5:00,22,,85,2,7,5
aotizhongxin_aq,2018/4/13 5:00,53,75,88,2,11,2
nongzhanguan_aq,2018/4/13 5:00,59,80,86,2.1,6,4
wanliu_aq,2018/4/13 5:00,43,75,75,1.7,12,3
beibuxinqu_aq,2018/4/13 5:00,46,71,75,1.5,21,2
zhiwuyuan_aq,2018/4/13 5:00,,,,,,
fengtaihuayuan_aq,2018/4/13 5:00,50,63,72,1.6,17,4
yungang_aq,2018/4/13 5:00,35,51,51,0.9,27,2
gucheng_aq,2018/4/13 5:00,46,52,74,1.3,18,2
fangshan_aq,2018/4/13 5:00,38,64,65,0.9,31,2
daxing_aq,2018/4/13 5:00,,90,74,1.8,12,2
yizhuang_aq,2018/4/13 5:00,,82,85,1.9,12,3
tongzhou_aq,2018/4/13 5:00,58,65,68,1.6,19,5
shunyi_aq,2018/4/13 5:00,60,66,56,1.5,29,5
pingchang_aq,2018/4/13 5:00,52,57,58,1.6,22,4
mentougou_aq,2018/4/13 5:00,38,43,69,0.9,23,2
pinggu_aq,2018/4/13 5:00,50,50,47,1.9,33,17
huairou_aq,2018/4/13 5:00,54,70,64,1.6,15,2
miyun_aq,2018/4/13 5:00,64,,53,1.6,23,2
yanqin_aq,2018/4/13 5:00,34,,35,1.2,59,7
dingling_aq,2018/4/13 5:00,42,58,56,1.5,,5
badaling_aq,2018/4/13 5:00,42,67,45,1.1,48,3
miyunshuiku_aq,2018/4/13 5:00,59,61,48,1.7,25,2
donggaocun_aq,2018/4/13 5:00,47,59,59,1.6,25,2
yongledian_aq,2018/4/13 5:00,63,,61,1.3,44,3
yufa_aq,2018/4/13 5:00,44,60,50,1.1,39,3
liulihe_aq,2018/4/13 5:00,35,58,42,0.6,38,2
qianmen_aq,2018/4/13 5:00,64,82,83,1.9,15,5
yongdingmennei_aq,2018/4/13 5:00,60,73,109,2.6,16,4
xizhimenbei_aq,2018/4/13 5:00,57,73,96,2.1,6,3
nansanhuan_aq,2018/4/13 5:00,94,107,97,2,8,8
dongsihuan_aq,2018/4/13 5:00,76,86,94,2.1,5,7
dongsi_aq,2018/4/13 6:00,65,87,85,2,11,9
tiantan_aq,2018/4/13 6:00,57,78,82,1.8,8,2
guanyuan_aq,2018/4/13 6:00,53,66,84,1.8,18,2
wanshouxigong_aq,2018/4/13 6:00,54,70,80,1.8,11,4
aotizhongxin_aq,2018/4/13 6:00,63,75,91,2.1,5,2
nongzhanguan_aq,2018/4/13 6:00,58,74,88,2,4,2
wanliu_aq,2018/4/13 6:00,42,67,70,1.7,15,2
beibuxinqu_aq,2018/4/13 6:00,43,52,79,1.5,20,2
zhiwuyuan_aq,2018/4/13 6:00,,,,,,
fengtaihuayuan_aq,2018/4/13 6:00,55,63,78,1.7,13,3
yungang_aq,2018/4/13 6:00,42,49,58,1.1,23,2
gucheng_aq,2018/4/13 6:00,47,49,73,1.3,21,2
fangshan_aq,2018/4/13 6:00,41,66,66,1,28,2
daxing_aq,2018/4/13 6:00,,93,76,1.7,9,2
yizhuang_aq,2018/4/13 6:00,,88,83,1.7,11,2
tongzhou_aq,2018/4/13 6:00,57,60,62,1.4,21,4
shunyi_aq,2018/4/13 6:00,,,,,,
pingchang_aq,2018/4/13 6:00,52,52,63,1.5,19,3
mentougou_aq,2018/4/13 6:00,42,44,74,1.1,19,2
pinggu_aq,2018/4/13 6:00,53,,44,1.7,34,16
huairou_aq,2018/4/13 6:00,58,,56,1.4,26,2
miyun_aq,2018/4/13 6:00,59,,56,1.5,20,2
yanqin_aq,2018/4/13 6:00,43,,49,1.2,42,6
dingling_aq,2018/4/13 6:00,52,66,70,1.7,29,3
badaling_aq,2018/4/13 6:00,43,55,47,0.9,50,2
miyunshuiku_aq,2018/4/13 6:00,58,,45,1.3,26,2
donggaocun_aq,2018/4/13 6:00,45,,43,1,57,2
yongledian_aq,2018/4/13 6:00,55,,56,1.2,45,2
yufa_aq,2018/4/13 6:00,50,73,64,1.1,24,2
liulihe_aq,2018/4/13 6:00,35,50,36,0.6,48,2
qianmen_aq,2018/4/13 6:00,70,78,86,1.9,12,4
yongdingmennei_aq,2018/4/13 6:00,60,63,114,2.1,15,5
xizhimenbei_aq,2018/4/13 6:00,59,73,93,1.9,7,3
nansanhuan_aq,2018/4/13 6:00,92,,93,1.9,10,7
dongsihuan_aq,2018/4/13 6:00,77,,96,2,4,6
dongsi_aq,2018/4/13 7:00,64,70,85,1.7,11,8
tiantan_aq,2018/4/13 7:00,53,60,80,1.5,6,2
guanyuan_aq,2018/4/13 7:00,57,64,92,1.8,6,2
wanshouxigong_aq,2018/4/13 7:00,57,61,80,1.5,6,3
aotizhongxin_aq,2018/4/13 7:00,61,67,92,1.8,8,2
nongzhanguan_aq,2018/4/13 7:00,62,70,93,1.9,2,2
wanliu_aq,2018/4/13 7:00,49,64,82,1.9,6,2
beibuxinqu_aq,2018/4/13 7:00,44,52,86,1.6,12,2
zhiwuyuan_aq,2018/4/13 7:00,,,,,,
fengtaihuayuan_aq,2018/4/13 7:00,60,,83,1.6,6,2
yungang_aq,2018/4/13 7:00,44,51,62,1.1,15,2
gucheng_aq,2018/4/13 7:00,47,,77,1.2,17,2
fangshan_aq,2018/4/13 7:00,40,58,56,0.8,40,2
daxing_aq,2018/4/13 7:00,,76,69,1.5,11,2
yizhuang_aq,2018/4/13 7:00,,66,78,1.4,10,2
tongzhou_aq,2018/4/13 7:00,53,,63,1.2,21,3
shunyi_aq,2018/4/13 7:00,58,,61,1.4,21,3
pingchang_aq,2018/4/13 7:00,54,,67,1.4,13,3
mentougou_aq,2018/4/13 7:00,45,,79,1,16,2
pinggu_aq,2018/4/13 7:00,44,,41,1.4,40,13
huairou_aq,2018/4/13 7:00,52,53,62,1.4,18,2
miyun_aq,2018/4/13 7:00,57,,54,1.5,25,2
yanqin_aq,2018/4/13 7:00,44,,47,1.2,40,3
dingling_aq,2018/4/13 7:00,54,61,75,1.6,21,2
badaling_aq,2018/4/13 7:00,25,33,40,0.7,57,2
miyunshuiku_aq,2018/4/13 7:00,55,,43,1.2,28,2
donggaocun_aq,2018/4/13 7:00,41,,34,0.6,77,2
