id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2980382,nongzhanguan_aq,2018-04-30 17:00:00,26.0,59.0,42.0,0.8,47.0,5.0
2980383,wanliu_aq,2018-04-30 17:00:00,29.0,84.0,59.0,0.8,40.0,6.0
2980384,beibuxinqu_aq,2018-04-30 17:00:00,37.0,117.0,65.0,0.7,17.0,2.0
2980385,zhiwuyuan_aq,2018-04-30 17:00:00,,,,,,
2980386,fengtaihuayuan_aq,2018-04-30 17:00:00,40.0,99.0,87.0,0.7,10.0,2.0
2980387,yungang_aq,2018-04-30 17:00:00,17.0,56.0,30.0,0.6,68.0,2.0
2980388,gucheng_aq,2018-04-30 17:00:00,36.0,68.0,38.0,0.6,64.0,2.0
2980389,fangshan_aq,2018-04-30 17:00:00,33.0,87.0,55.0,0.6,57.0,2.0
2980390,daxing_aq,2018-04-30 17:00:00,36.0,114.0,80.0,0.3,15.0,2.0
2980391,yizhuang_aq,2018-04-30 17:00:00,23.0,76.0,42.0,0.8,42.0,2.0
2980392,tongzhou_aq,2018-04-30 17:00:00,23.0,53.0,40.0,0.5,46.0,4.0
2980393,shunyi_aq,2018-04-30 17:00:00,35.0,62.0,55.0,0.8,25.0,3.0
2980394,pingchang_aq,2018-04-30 17:00:00,43.0,50.0,15.0,0.5,57.0,2.0
2980395,mentougou_aq,2018-04-30 17:00:00,28.0,79.0,68.0,0.6,30.0,2.0
2980396,pinggu_aq,2018-04-30 17:00:00,29.0,70.0,29.0,0.6,53.0,2.0
2980397,huairou_aq,2018-04-30 17:00:00,30.0,43.0,2.0,0.6,83.0,2.0
2980398,miyun_aq,2018-04-30 17:00:00,32.0,70.0,73.0,0.6,12.0,2.0
2980399,yanqin_aq,2018-04-30 17:00:00,46.0,81.0,34.0,0.6,47.0,2.0
2980400,dingling_aq,2018-04-30 17:00:00,33.0,37.0,23.0,0.5,30.0,2.0
2980401,badaling_aq,2018-04-30 17:00:00,47.0,89.0,63.0,0.6,8.0,2.0
2980402,miyunshuiku_aq,2018-04-30 17:00:00,28.0,66.0,11.0,0.5,80.0,2.0
2980403,donggaocun_aq,2018-04-30 17:00:00,27.0,35.0,17.0,0.3,59.0,2.0
2980404,yongledian_aq,2018-04-30 17:00:00,20.0,46.0,76.0,0.7,4.0,2.0
2980405,yufa_aq,2018-04-30 17:00:00,30.0,55.0,29.0,0.4,38.0,2.0
2980406,liulihe_aq,2018-04-30 17:00:00,45.0,109.0,31.0,0.7,39.0,2.0
2980407,qianmen_aq,2018-04-30 17:00:00,36.0,79.0,81.0,0.8,18.0,3.0
2980408,yongdingmennei_aq,2018-04-30 17:00:00,26.0,93.0,156.0,1.1,4.0,4.0
2980409,xizhimenbei_aq,2018-04-30 17:00:00,48.0,79.0,66.0,0.7,37.0,3.0
2980410,nansanhuan_aq,2018-04-30 17:00:00,26.0,95.0,94.0,0.7,6.0,4.0
2980411,dongsihuan_aq,2018-04-30 17:00:00,30.0,92.0,118.0,0.9,2.0,12.0
2980453,dongsi_aq,2018-04-30 19:00:00,40.0,79.0,62.0,0.8,16.0,2.0
2980454,tiantan_aq,2018-04-30 19:00:00,28.0,50.0,47.0,0.7,6.0,2.0
2980455,guanyuan_aq,2018-04-30 19:00:00,32.0,79.0,78.0,1.3,14.0,2.0
2980456,wanshouxigong_aq,2018-04-30 19:00:00,33.0,83.0,60.0,0.8,14.0,2.0
2980457,aotizhongxin_aq,2018-04-30 19:00:00,29.0,65.0,90.0,0.8,2.0,2.0
2980458,nongzhanguan_aq,2018-04-30 19:00:00,31.0,86.0,77.0,0.9,5.0,3.0
2980459,wanliu_aq,2018-04-30 19:00:00,36.0,103.0,89.0,0.7,5.0,5.0
2980460,beibuxinqu_aq,2018-04-30 19:00:00,32.0,69.0,48.0,0.7,11.0,2.0
2980461,zhiwuyuan_aq,2018-04-30 19:00:00,,,,,,
2980462,fengtaihuayuan_aq,2018-04-30 19:00:00,46.0,94.0,98.0,0.7,3.0,2.0
2980463,yungang_aq,2018-04-30 19:00:00,27.0,69.0,43.0,0.6,43.0,2.0
2980464,gucheng_aq,2018-04-30 19:00:00,50.0,125.0,97.0,0.6,2.0,2.0
2980465,fangshan_aq,2018-04-30 19:00:00,35.0,98.0,86.0,0.6,14.0,2.0
2980466,daxing_aq,2018-04-30 19:00:00,33.0,97.0,68.0,0.2,23.0,2.0
2980467,yizhuang_aq,2018-04-30 19:00:00,27.0,67.0,83.0,0.9,4.0,2.0
2980468,tongzhou_aq,2018-04-30 19:00:00,25.0,63.0,56.0,0.6,17.0,3.0
2980469,shunyi_aq,2018-04-30 19:00:00,35.0,54.0,68.0,0.8,2.0,3.0
2980470,pingchang_aq,2018-04-30 19:00:00,43.0,47.0,17.0,0.4,48.0,2.0
2980471,mentougou_aq,2018-04-30 19:00:00,33.0,77.0,53.0,0.6,28.0,2.0
2980472,pinggu_aq,2018-04-30 19:00:00,25.0,34.0,24.0,0.6,46.0,2.0
2980473,huairou_aq,2018-04-30 19:00:00,28.0,52.0,2.0,0.6,67.0,2.0
2980474,miyun_aq,2018-04-30 19:00:00,28.0,63.0,59.0,0.6,17.0,2.0
2980475,yanqin_aq,2018-04-30 19:00:00,50.0,102.0,67.0,0.6,2.0,2.0
2980476,dingling_aq,2018-04-30 19:00:00,36.0,,21.0,0.5,27.0,2.0
2980477,badaling_aq,2018-04-30 19:00:00,50.0,83.0,60.0,0.6,3.0,2.0
2980478,miyunshuiku_aq,2018-04-30 19:00:00,28.0,45.0,9.0,0.6,59.0,2.0
2980479,donggaocun_aq,2018-04-30 19:00:00,28.0,41.0,20.0,0.3,45.0,2.0
2980480,yongledian_aq,2018-04-30 19:00:00,20.0,59.0,69.0,0.8,2.0,2.0
2980481,yufa_aq,2018-04-30 19:00:00,36.0,55.0,27.0,0.5,19.0,2.0
2980482,liulihe_aq,2018-04-30 19:00:00,39.0,85.0,28.0,0.6,27.0,2.0
2980483,qianmen_aq,2018-04-30 19:00:00,39.0,85.0,70.0,0.7,22.0,2.0
2980484,yongdingmennei_aq,2018-04-30 19:00:00,32.0,98.0,125.0,0.9,5.0,4.0
2980485,xizhimenbei_aq,2018-04-30 19:00:00,57.0,98.0,95.0,0.6,13.0,2.0
2980486,nansanhuan_aq,2018-04-30 19:00:00,33.0,108.0,99.0,0.6,2.0,3.0
2980487,dongsihuan_aq,2018-04-30 19:00:00,38.0,141.0,107.0,0.9,2.0,13.0
2980509,dongsi_aq,2018-04-30 20:00:00,39.0,82.0,62.0,0.7,19.0,2.0
2980510,tiantan_aq,2018-04-30 20:00:00,32.0,56.0,53.0,0.7,3.0,2.0
2980511,guanyuan_aq,2018-04-30 20:00:00,36.0,81.0,71.0,1.0,15.0,2.0
2980512,wanshouxigong_aq,2018-04-30 20:00:00,33.0,78.0,52.0,0.8,17.0,2.0
2980513,aotizhongxin_aq,2018-04-30 20:00:00,35.0,73.0,95.0,0.7,2.0,2.0
2980514,nongzhanguan_aq,2018-04-30 20:00:00,32.0,75.0,84.0,0.9,2.0,3.0
2980515,wanliu_aq,2018-04-30 20:00:00,38.0,111.0,84.0,0.5,2.0,5.0
2980516,beibuxinqu_aq,2018-04-30 20:00:00,31.0,77.0,53.0,0.7,7.0,2.0
2980517,zhiwuyuan_aq,2018-04-30 20:00:00,,,,,,
2980518,fengtaihuayuan_aq,2018-04-30 20:00:00,44.0,109.0,100.0,0.7,2.0,2.0
2980519,yungang_aq,2018-04-30 20:00:00,26.0,68.0,38.0,0.6,33.0,2.0
2980520,gucheng_aq,2018-04-30 20:00:00,45.0,95.0,81.0,0.6,5.0,2.0
2980521,fangshan_aq,2018-04-30 20:00:00,39.0,105.0,80.0,0.7,7.0,2.0
2980522,daxing_aq,2018-04-30 20:00:00,34.0,89.0,72.0,0.3,15.0,2.0
2980523,yizhuang_aq,2018-04-30 20:00:00,29.0,74.0,85.0,0.9,2.0,2.0
2980524,tongzhou_aq,2018-04-30 20:00:00,28.0,84.0,68.0,0.7,2.0,3.0
2980525,shunyi_aq,2018-04-30 20:00:00,37.0,49.0,69.0,0.8,2.0,3.0
2980526,pingchang_aq,2018-04-30 20:00:00,40.0,50.0,34.0,0.4,25.0,2.0
2980527,mentougou_aq,2018-04-30 20:00:00,39.0,66.0,38.0,0.6,37.0,2.0
2980528,pinggu_aq,2018-04-30 20:00:00,28.0,35.0,21.0,0.6,49.0,2.0
2980529,huairou_aq,2018-04-30 20:00:00,30.0,34.0,2.0,0.6,62.0,2.0
2980530,miyun_aq,2018-04-30 20:00:00,33.0,63.0,49.0,0.6,17.0,2.0
2980531,yanqin_aq,2018-04-30 20:00:00,56.0,121.0,66.0,0.6,2.0,2.0
2980532,dingling_aq,2018-04-30 20:00:00,35.0,,19.0,0.5,25.0,2.0
2980533,badaling_aq,2018-04-30 20:00:00,51.0,104.0,59.0,0.6,4.0,3.0
2980534,miyunshuiku_aq,2018-04-30 20:00:00,30.0,,10.0,0.6,59.0,2.0
2980535,donggaocun_aq,2018-04-30 20:00:00,32.0,44.0,20.0,0.4,45.0,2.0
2980536,yongledian_aq,2018-04-30 20:00:00,30.0,65.0,65.0,0.8,2.0,2.0
2980537,yufa_aq,2018-04-30 20:00:00,39.0,51.0,29.0,0.5,26.0,2.0
2980538,liulihe_aq,2018-04-30 20:00:00,42.0,75.0,27.0,0.5,20.0,2.0
2980539,qianmen_aq,2018-04-30 20:00:00,36.0,79.0,72.0,0.7,20.0,3.0
2980540,yongdingmennei_aq,2018-04-30 20:00:00,39.0,56.0,124.0,0.8,8.0,2.0
2980541,xizhimenbei_aq,2018-04-30 20:00:00,63.0,135.0,100.0,0.6,6.0,2.0
2980542,nansanhuan_aq,2018-04-30 20:00:00,34.0,101.0,99.0,0.5,2.0,3.0
2980543,dongsihuan_aq,2018-04-30 20:00:00,35.0,115.0,97.0,0.8,2.0,9.0
2980565,dongsi_aq,2018-04-30 21:00:00,42.0,99.0,79.0,0.6,2.0,2.0
2980566,tiantan_aq,2018-04-30 21:00:00,40.0,75.0,71.0,0.7,3.0,2.0
2980567,guanyuan_aq,2018-04-30 21:00:00,43.0,90.0,72.0,0.6,4.0,2.0
2980568,wanshouxigong_aq,2018-04-30 21:00:00,38.0,75.0,57.0,0.7,19.0,2.0
2980569,aotizhongxin_aq,2018-04-30 21:00:00,38.0,83.0,86.0,0.6,2.0,2.0
2980570,nongzhanguan_aq,2018-04-30 21:00:00,35.0,94.0,88.0,0.8,2.0,3.0
2980571,wanliu_aq,2018-04-30 21:00:00,45.0,78.0,67.0,0.5,8.0,5.0
2980572,beibuxinqu_aq,2018-04-30 21:00:00,34.0,86.0,48.0,0.7,9.0,2.0
2980573,zhiwuyuan_aq,2018-04-30 21:00:00,,,,,,
2980574,fengtaihuayuan_aq,2018-04-30 21:00:00,57.0,114.0,86.0,0.7,2.0,2.0
2980575,yungang_aq,2018-04-30 21:00:00,34.0,70.0,41.0,0.6,29.0,2.0
2980576,gucheng_aq,2018-04-30 21:00:00,56.0,76.0,39.0,0.6,40.0,2.0
2980577,fangshan_aq,2018-04-30 21:00:00,42.0,107.0,60.0,0.7,20.0,2.0
2980578,daxing_aq,2018-04-30 21:00:00,44.0,127.0,103.0,0.3,2.0,2.0
2980579,yizhuang_aq,2018-04-30 21:00:00,32.0,80.0,88.0,0.8,2.0,2.0
2980580,tongzhou_aq,2018-04-30 21:00:00,32.0,108.0,82.0,0.7,2.0,5.0
2980581,shunyi_aq,2018-04-30 21:00:00,41.0,73.0,76.0,0.8,2.0,3.0
2980582,pingchang_aq,2018-04-30 21:00:00,39.0,62.0,27.0,0.4,34.0,2.0
2980583,mentougou_aq,2018-04-30 21:00:00,40.0,71.0,36.0,0.6,38.0,2.0
2980584,pinggu_aq,2018-04-30 21:00:00,27.0,36.0,35.0,0.6,25.0,2.0
2980585,huairou_aq,2018-04-30 21:00:00,32.0,45.0,2.0,0.5,67.0,2.0
2980586,miyun_aq,2018-04-30 21:00:00,35.0,55.0,31.0,0.6,37.0,2.0
2980587,yanqin_aq,2018-04-30 21:00:00,61.0,145.0,69.0,0.5,2.0,2.0
2980588,dingling_aq,2018-04-30 21:00:00,48.0,80.0,17.0,0.4,43.0,2.0
2980589,badaling_aq,2018-04-30 21:00:00,65.0,187.0,63.0,0.6,14.0,2.0
2980590,miyunshuiku_aq,2018-04-30 21:00:00,33.0,44.0,9.0,0.5,55.0,2.0
2980591,donggaocun_aq,2018-04-30 21:00:00,34.0,43.0,16.0,0.4,48.0,2.0
2980592,yongledian_aq,2018-04-30 21:00:00,33.0,78.0,56.0,0.8,2.0,2.0
2980593,yufa_aq,2018-04-30 21:00:00,58.0,80.0,39.0,0.6,21.0,2.0
2980594,liulihe_aq,2018-04-30 21:00:00,39.0,75.0,37.0,0.6,12.0,2.0
2980595,qianmen_aq,2018-04-30 21:00:00,38.0,101.0,80.0,0.6,12.0,2.0
2980596,yongdingmennei_aq,2018-04-30 21:00:00,34.0,96.0,128.0,0.7,7.0,3.0
2980597,xizhimenbei_aq,2018-04-30 21:00:00,62.0,89.0,91.0,0.5,2.0,2.0
2980598,nansanhuan_aq,2018-04-30 21:00:00,44.0,98.0,80.0,0.5,11.0,2.0
2980599,dongsihuan_aq,2018-04-30 21:00:00,40.0,107.0,96.0,0.7,2.0,6.0
2980621,dongsi_aq,2018-04-30 22:00:00,48.0,73.0,72.0,0.5,4.0,2.0
2980622,tiantan_aq,2018-04-30 22:00:00,42.0,94.0,82.0,0.7,2.0,2.0
2980623,guanyuan_aq,2018-04-30 22:00:00,46.0,64.0,60.0,0.5,16.0,2.0
2980624,wanshouxigong_aq,2018-04-30 22:00:00,49.0,109.0,58.0,0.7,15.0,2.0
2980625,aotizhongxin_aq,2018-04-30 22:00:00,45.0,59.0,79.0,0.6,2.0,2.0
2980626,nongzhanguan_aq,2018-04-30 22:00:00,42.0,86.0,81.0,0.6,2.0,3.0
2980627,wanliu_aq,2018-04-30 22:00:00,41.0,87.0,65.0,0.4,4.0,5.0
2980628,beibuxinqu_aq,2018-04-30 22:00:00,48.0,150.0,44.0,0.7,19.0,2.0
2980629,zhiwuyuan_aq,2018-04-30 22:00:00,,,,,,
2980630,fengtaihuayuan_aq,2018-04-30 22:00:00,48.0,82.0,47.0,0.6,33.0,2.0
2980631,yungang_aq,2018-04-30 22:00:00,39.0,72.0,29.0,0.6,33.0,2.0
2980632,gucheng_aq,2018-04-30 22:00:00,52.0,68.0,45.0,0.6,32.0,2.0
2980633,fangshan_aq,2018-04-30 22:00:00,39.0,100.0,62.0,0.6,16.0,2.0
2980634,daxing_aq,2018-04-30 22:00:00,42.0,113.0,86.0,0.3,5.0,2.0
2980635,yizhuang_aq,2018-04-30 22:00:00,35.0,82.0,79.0,0.8,7.0,2.0
2980636,tongzhou_aq,2018-04-30 22:00:00,37.0,161.0,76.0,0.6,2.0,4.0
2980637,shunyi_aq,2018-04-30 22:00:00,38.0,54.0,60.0,0.8,18.0,3.0
2980638,pingchang_aq,2018-04-30 22:00:00,79.0,462.0,29.0,0.3,43.0,2.0
2980639,mentougou_aq,2018-04-30 22:00:00,41.0,93.0,30.0,0.5,49.0,2.0
2980640,pinggu_aq,2018-04-30 22:00:00,27.0,46.0,30.0,0.6,38.0,2.0
2980641,huairou_aq,2018-04-30 22:00:00,34.0,45.0,2.0,0.6,61.0,2.0
2980642,miyun_aq,2018-04-30 22:00:00,38.0,60.0,43.0,0.7,21.0,2.0
2980643,yanqin_aq,2018-04-30 22:00:00,50.0,103.0,58.0,0.6,2.0,2.0
2980644,dingling_aq,2018-04-30 22:00:00,107.0,649.0,17.0,0.3,61.0,2.0
2980645,badaling_aq,2018-04-30 22:00:00,,,49.0,0.4,18.0,2.0
2980646,miyunshuiku_aq,2018-04-30 22:00:00,29.0,47.0,8.0,0.5,56.0,2.0
2980647,donggaocun_aq,2018-04-30 22:00:00,27.0,41.0,15.0,0.4,56.0,2.0
2980648,yongledian_aq,2018-04-30 22:00:00,36.0,79.0,57.0,0.8,2.0,2.0
2980649,yufa_aq,2018-04-30 22:00:00,50.0,92.0,52.0,0.6,14.0,2.0
2980650,liulihe_aq,2018-04-30 22:00:00,45.0,84.0,37.0,0.6,12.0,2.0
2980651,qianmen_aq,2018-04-30 22:00:00,42.0,64.0,89.0,0.6,2.0,3.0
2980652,yongdingmennei_aq,2018-04-30 22:00:00,44.0,83.0,136.0,0.7,2.0,5.0
2980653,xizhimenbei_aq,2018-04-30 22:00:00,63.0,,85.0,0.5,4.0,2.0
2980654,nansanhuan_aq,2018-04-30 22:00:00,56.0,94.0,75.0,0.5,9.0,3.0
2980655,dongsihuan_aq,2018-04-30 22:00:00,52.0,103.0,86.0,0.5,2.0,4.0
2980677,dongsi_aq,2018-04-30 23:00:00,81.0,338.0,39.0,0.4,39.0,2.0
2980678,tiantan_aq,2018-04-30 23:00:00,72.0,348.0,62.0,0.6,20.0,2.0
2980679,guanyuan_aq,2018-04-30 23:00:00,64.0,247.0,58.0,0.5,16.0,2.0
2980680,wanshouxigong_aq,2018-04-30 23:00:00,67.0,363.0,45.0,0.6,31.0,2.0
2980681,aotizhongxin_aq,2018-04-30 23:00:00,76.0,299.0,44.0,0.4,31.0,2.0
2980682,nongzhanguan_aq,2018-04-30 23:00:00,61.0,279.0,40.0,0.4,36.0,3.0
2980683,wanliu_aq,2018-04-30 23:00:00,52.0,181.0,56.0,0.4,11.0,5.0
2980684,beibuxinqu_aq,2018-04-30 23:00:00,79.0,541.0,32.0,0.6,37.0,2.0
2980685,zhiwuyuan_aq,2018-04-30 23:00:00,,,,,,
2980686,fengtaihuayuan_aq,2018-04-30 23:00:00,63.0,260.0,45.0,0.6,32.0,2.0
2980687,yungang_aq,2018-04-30 23:00:00,41.0,127.0,24.0,0.5,33.0,2.0
2980688,gucheng_aq,2018-04-30 23:00:00,72.0,296.0,30.0,0.5,51.0,2.0
2980689,fangshan_aq,2018-04-30 23:00:00,44.0,144.0,56.0,0.6,26.0,2.0
2980690,daxing_aq,2018-04-30 23:00:00,54.0,151.0,70.0,0.3,15.0,2.0
2980691,yizhuang_aq,2018-04-30 23:00:00,42.0,96.0,80.0,0.8,4.0,2.0
2980692,tongzhou_aq,2018-04-30 23:00:00,41.0,102.0,56.0,0.6,14.0,3.0
2980693,shunyi_aq,2018-04-30 23:00:00,37.0,52.0,30.0,0.8,43.0,3.0
2980694,pingchang_aq,2018-04-30 23:00:00,72.0,587.0,24.0,0.3,54.0,2.0
2980695,mentougou_aq,2018-04-30 23:00:00,49.0,435.0,27.0,0.5,57.0,2.0
2980696,pinggu_aq,2018-04-30 23:00:00,32.0,59.0,24.0,0.6,53.0,2.0
2980697,huairou_aq,2018-04-30 23:00:00,32.0,61.0,20.0,0.6,45.0,2.0
2980698,miyun_aq,2018-04-30 23:00:00,53.0,202.0,19.0,0.5,57.0,2.0
2980699,yanqin_aq,2018-04-30 23:00:00,83.0,343.0,49.0,0.6,2.0,2.0
2980700,dingling_aq,2018-04-30 23:00:00,76.0,418.0,17.0,0.3,63.0,2.0
2980701,badaling_aq,2018-04-30 23:00:00,121.0,1188.0,36.0,0.3,39.0,2.0
2980702,miyunshuiku_aq,2018-04-30 23:00:00,42.0,49.0,17.0,0.6,48.0,2.0
2980703,donggaocun_aq,2018-04-30 23:00:00,23.0,42.0,13.0,0.4,52.0,2.0
2980704,yongledian_aq,2018-04-30 23:00:00,31.0,95.0,75.0,0.9,4.0,3.0
2980705,yufa_aq,2018-04-30 23:00:00,51.0,117.0,62.0,0.6,11.0,2.0
2980706,liulihe_aq,2018-04-30 23:00:00,48.0,124.0,37.0,0.6,7.0,2.0
2980707,qianmen_aq,2018-04-30 23:00:00,64.0,316.0,63.0,0.5,25.0,3.0
2980708,yongdingmennei_aq,2018-04-30 23:00:00,55.0,298.0,102.0,0.6,24.0,6.0
2980709,xizhimenbei_aq,2018-04-30 23:00:00,185.0,428.0,72.0,0.4,15.0,3.0
2980710,nansanhuan_aq,2018-04-30 23:00:00,54.0,228.0,61.0,0.4,23.0,2.0
2980711,dongsihuan_aq,2018-04-30 23:00:00,53.0,173.0,78.0,0.5,2.0,5.0
