id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2981652,aotizhongxin_aq,2018-05-01 17:00:00,23.0,63.0,49.0,0.4,22.0,2.0
2981653,nongzhanguan_aq,2018-05-01 17:00:00,27.0,65.0,41.0,0.5,31.0,2.0
2981654,wanliu_aq,2018-05-01 17:00:00,20.0,74.0,45.0,0.4,26.0,4.0
2981655,beibuxinqu_aq,2018-05-01 17:00:00,20.0,88.0,51.0,0.5,12.0,2.0
2981656,zhiwuyuan_aq,2018-05-01 17:00:00,,,,,,
2981657,fengtaihuayuan_aq,2018-05-01 17:00:00,32.0,76.0,60.0,0.5,11.0,2.0
2981658,yungang_aq,2018-05-01 17:00:00,17.0,50.0,43.0,0.4,5.0,2.0
2981659,gucheng_aq,2018-05-01 17:00:00,31.0,,50.0,0.3,23.0,2.0
2981660,fangshan_aq,2018-05-01 17:00:00,18.0,52.0,47.0,0.4,21.0,2.0
2981661,daxing_aq,2018-05-01 17:00:00,31.0,80.0,40.0,0.3,25.0,2.0
2981662,yizhuang_aq,2018-05-01 17:00:00,40.0,64.0,42.0,0.8,26.0,2.0
2981663,tongzhou_aq,2018-05-01 17:00:00,43.0,88.0,40.0,0.7,24.0,2.0
2981664,shunyi_aq,2018-05-01 17:00:00,35.0,64.0,36.0,0.7,39.0,3.0
2981665,pingchang_aq,2018-05-01 17:00:00,16.0,58.0,30.0,0.4,31.0,4.0
2981666,mentougou_aq,2018-05-01 17:00:00,9.0,23.0,24.0,0.3,52.0,2.0
2981667,pinggu_aq,2018-05-01 17:00:00,15.0,28.0,10.0,0.3,64.0,2.0
2981668,huairou_aq,2018-05-01 17:00:00,31.0,79.0,8.0,0.5,67.0,2.0
2981669,miyun_aq,2018-05-01 17:00:00,19.0,53.0,47.0,0.4,18.0,2.0
2981670,yanqin_aq,2018-05-01 17:00:00,19.0,116.0,67.0,0.3,2.0,2.0
2981671,dingling_aq,2018-05-01 17:00:00,12.0,35.0,12.0,0.3,47.0,4.0
2981672,badaling_aq,2018-05-01 17:00:00,18.0,104.0,50.0,0.3,17.0,2.0
2981673,miyunshuiku_aq,2018-05-01 17:00:00,14.0,26.0,11.0,0.3,56.0,2.0
2981674,donggaocun_aq,2018-05-01 17:00:00,19.0,37.0,12.0,0.3,26.0,2.0
2981675,yongledian_aq,2018-05-01 17:00:00,47.0,53.0,28.0,1.0,46.0,2.0
2981676,yufa_aq,2018-05-01 17:00:00,36.0,45.0,20.0,0.5,39.0,2.0
2981677,liulihe_aq,2018-05-01 17:00:00,16.0,38.0,21.0,0.3,23.0,2.0
2981678,qianmen_aq,2018-05-01 17:00:00,25.0,59.0,43.0,0.4,41.0,2.0
2981679,yongdingmennei_aq,2018-05-01 17:00:00,32.0,52.0,57.0,0.5,44.0,2.0
2981680,xizhimenbei_aq,2018-05-01 17:00:00,55.0,65.0,67.0,0.4,16.0,2.0
2981681,nansanhuan_aq,2018-05-01 17:00:00,46.0,100.0,67.0,0.5,12.0,2.0
2981682,dongsihuan_aq,2018-05-01 17:00:00,33.0,93.0,39.0,0.4,35.0,2.0
2981704,dongsi_aq,2018-05-01 18:00:00,31.0,72.0,46.0,0.4,13.0,2.0
2981705,tiantan_aq,2018-05-01 18:00:00,29.0,67.0,47.0,0.5,22.0,2.0
2981706,guanyuan_aq,2018-05-01 18:00:00,31.0,66.0,51.0,0.4,16.0,2.0
2981707,wanshouxigong_aq,2018-05-01 18:00:00,28.0,60.0,39.0,0.6,26.0,2.0
2981708,aotizhongxin_aq,2018-05-01 18:00:00,23.0,61.0,74.0,0.5,2.0,2.0
2981709,nongzhanguan_aq,2018-05-01 18:00:00,29.0,56.0,58.0,0.4,11.0,2.0
2981710,wanliu_aq,2018-05-01 18:00:00,23.0,62.0,46.0,0.4,22.0,4.0
2981711,beibuxinqu_aq,2018-05-01 18:00:00,10.0,59.0,42.0,0.5,13.0,2.0
2981712,zhiwuyuan_aq,2018-05-01 18:00:00,,,,,,
2981713,fengtaihuayuan_aq,2018-05-01 18:00:00,29.0,55.0,64.0,0.5,4.0,2.0
2981714,yungang_aq,2018-05-01 18:00:00,20.0,46.0,39.0,0.3,7.0,2.0
2981715,gucheng_aq,2018-05-01 18:00:00,29.0,,21.0,0.3,38.0,2.0
2981716,fangshan_aq,2018-05-01 18:00:00,9.0,17.0,32.0,0.3,33.0,2.0
2981717,daxing_aq,2018-05-01 18:00:00,28.0,56.0,52.0,0.1,12.0,2.0
2981718,yizhuang_aq,2018-05-01 18:00:00,31.0,57.0,47.0,0.6,22.0,2.0
2981719,tongzhou_aq,2018-05-01 18:00:00,36.0,98.0,53.0,0.6,7.0,2.0
2981720,shunyi_aq,2018-05-01 18:00:00,36.0,73.0,41.0,0.7,32.0,3.0
2981721,pingchang_aq,2018-05-01 18:00:00,23.0,27.0,42.0,0.3,13.0,2.0
2981722,mentougou_aq,2018-05-01 18:00:00,9.0,22.0,23.0,0.3,57.0,2.0
2981723,pinggu_aq,2018-05-01 18:00:00,13.0,16.0,11.0,0.3,59.0,2.0
2981724,huairou_aq,2018-05-01 18:00:00,28.0,81.0,11.0,0.4,51.0,2.0
2981725,miyun_aq,2018-05-01 18:00:00,14.0,39.0,37.0,0.3,18.0,2.0
2981726,yanqin_aq,2018-05-01 18:00:00,21.0,111.0,63.0,0.3,2.0,2.0
2981727,dingling_aq,2018-05-01 18:00:00,4.0,20.0,7.0,0.2,51.0,2.0
2981728,badaling_aq,2018-05-01 18:00:00,21.0,100.0,63.0,0.4,6.0,2.0
2981729,miyunshuiku_aq,2018-05-01 18:00:00,15.0,,10.0,0.3,52.0,2.0
2981730,donggaocun_aq,2018-05-01 18:00:00,16.0,38.0,11.0,0.3,31.0,2.0
2981731,yongledian_aq,2018-05-01 18:00:00,49.0,50.0,39.0,1.0,30.0,2.0
2981732,yufa_aq,2018-05-01 18:00:00,39.0,51.0,23.0,0.5,32.0,2.0
2981733,liulihe_aq,2018-05-01 18:00:00,17.0,36.0,35.0,0.3,10.0,2.0
2981734,qianmen_aq,2018-05-01 18:00:00,25.0,74.0,51.0,0.4,26.0,2.0
2981735,yongdingmennei_aq,2018-05-01 18:00:00,26.0,51.0,56.0,0.4,32.0,5.0
2981736,xizhimenbei_aq,2018-05-01 18:00:00,61.0,65.0,60.0,0.4,16.0,3.0
2981737,nansanhuan_aq,2018-05-01 18:00:00,29.0,88.0,56.0,0.3,18.0,2.0
2981738,dongsihuan_aq,2018-05-01 18:00:00,27.0,81.0,55.0,0.3,13.0,2.0
2981760,dongsi_aq,2018-05-01 19:00:00,28.0,52.0,57.0,0.4,5.0,2.0
2981761,tiantan_aq,2018-05-01 19:00:00,30.0,76.0,45.0,0.4,24.0,2.0
2981762,guanyuan_aq,2018-05-01 19:00:00,27.0,49.0,46.0,0.4,22.0,2.0
2981763,wanshouxigong_aq,2018-05-01 19:00:00,22.0,59.0,41.0,0.6,24.0,2.0
2981764,aotizhongxin_aq,2018-05-01 19:00:00,22.0,31.0,62.0,0.3,8.0,2.0
2981765,nongzhanguan_aq,2018-05-01 19:00:00,26.0,36.0,62.0,0.5,9.0,2.0
2981766,wanliu_aq,2018-05-01 19:00:00,14.0,72.0,60.0,0.4,12.0,4.0
2981767,beibuxinqu_aq,2018-05-01 19:00:00,9.0,39.0,41.0,0.4,14.0,2.0
2981768,zhiwuyuan_aq,2018-05-01 19:00:00,,,,,,
2981769,fengtaihuayuan_aq,2018-05-01 19:00:00,27.0,53.0,58.0,0.4,13.0,2.0
2981770,yungang_aq,2018-05-01 19:00:00,13.0,30.0,39.0,0.3,10.0,2.0
2981771,gucheng_aq,2018-05-01 19:00:00,26.0,,24.0,0.3,32.0,2.0
2981772,fangshan_aq,2018-05-01 19:00:00,10.0,43.0,58.0,0.3,6.0,2.0
2981773,daxing_aq,2018-05-01 19:00:00,19.0,60.0,63.0,0.1,2.0,2.0
2981774,yizhuang_aq,2018-05-01 19:00:00,25.0,57.0,49.0,0.5,18.0,2.0
2981775,tongzhou_aq,2018-05-01 19:00:00,30.0,103.0,58.0,0.5,2.0,2.0
2981776,shunyi_aq,2018-05-01 19:00:00,31.0,74.0,48.0,0.6,23.0,2.0
2981777,pingchang_aq,2018-05-01 19:00:00,10.0,15.0,41.0,0.2,20.0,2.0
2981778,mentougou_aq,2018-05-01 19:00:00,9.0,20.0,20.0,0.3,61.0,2.0
2981779,pinggu_aq,2018-05-01 19:00:00,15.0,34.0,21.0,0.3,28.0,2.0
2981780,huairou_aq,2018-05-01 19:00:00,27.0,81.0,23.0,0.4,30.0,2.0
2981781,miyun_aq,2018-05-01 19:00:00,14.0,35.0,33.0,0.3,20.0,2.0
2981782,yanqin_aq,2018-05-01 19:00:00,17.0,75.0,60.0,0.3,2.0,2.0
2981783,dingling_aq,2018-05-01 19:00:00,17.0,,7.0,0.2,59.0,2.0
2981784,badaling_aq,2018-05-01 19:00:00,15.0,82.0,50.0,0.2,13.0,2.0
2981785,miyunshuiku_aq,2018-05-01 19:00:00,12.0,20.0,15.0,0.3,43.0,2.0
2981786,donggaocun_aq,2018-05-01 19:00:00,16.0,25.0,10.0,0.2,29.0,2.0
2981787,yongledian_aq,2018-05-01 19:00:00,41.0,65.0,65.0,0.9,5.0,2.0
2981788,yufa_aq,2018-05-01 19:00:00,35.0,46.0,22.0,0.4,31.0,2.0
2981789,liulihe_aq,2018-05-01 19:00:00,11.0,,19.0,0.2,32.0,2.0
2981790,qianmen_aq,2018-05-01 19:00:00,27.0,,49.0,0.4,25.0,2.0
2981791,yongdingmennei_aq,2018-05-01 19:00:00,23.0,26.0,59.0,0.4,31.0,7.0
2981792,xizhimenbei_aq,2018-05-01 19:00:00,43.0,,52.0,0.2,25.0,3.0
2981793,nansanhuan_aq,2018-05-01 19:00:00,25.0,84.0,57.0,0.3,16.0,2.0
2981794,dongsihuan_aq,2018-05-01 19:00:00,23.0,85.0,52.0,0.3,19.0,2.0
2981816,dongsi_aq,2018-05-01 20:00:00,21.0,,49.0,0.3,27.0,2.0
2981817,tiantan_aq,2018-05-01 20:00:00,17.0,55.0,40.0,0.4,33.0,2.0
2981818,guanyuan_aq,2018-05-01 20:00:00,18.0,29.0,38.0,0.3,34.0,2.0
2981819,wanshouxigong_aq,2018-05-01 20:00:00,15.0,,32.0,0.5,44.0,2.0
2981820,aotizhongxin_aq,2018-05-01 20:00:00,11.0,26.0,61.0,0.3,,2.0
2981821,nongzhanguan_aq,2018-05-01 20:00:00,16.0,,45.0,0.4,29.0,2.0
2981822,wanliu_aq,2018-05-01 20:00:00,25.0,77.0,66.0,0.4,2.0,5.0
2981823,beibuxinqu_aq,2018-05-01 20:00:00,10.0,44.0,40.0,0.4,4.0,2.0
2981824,zhiwuyuan_aq,2018-05-01 20:00:00,,,,,,
2981825,fengtaihuayuan_aq,2018-05-01 20:00:00,26.0,72.0,65.0,0.5,2.0,2.0
2981826,yungang_aq,2018-05-01 20:00:00,8.0,17.0,21.0,0.2,44.0,2.0
2981827,gucheng_aq,2018-05-01 20:00:00,17.0,,19.0,0.2,58.0,2.0
2981828,fangshan_aq,2018-05-01 20:00:00,9.0,29.0,55.0,0.3,,2.0
2981829,daxing_aq,2018-05-01 20:00:00,17.0,41.0,65.0,0.1,2.0,2.0
2981830,yizhuang_aq,2018-05-01 20:00:00,20.0,42.0,44.0,0.4,28.0,2.0
2981831,tongzhou_aq,2018-05-01 20:00:00,30.0,104.0,55.0,0.5,2.0,2.0
2981832,shunyi_aq,2018-05-01 20:00:00,28.0,77.0,30.0,0.5,37.0,3.0
2981833,pingchang_aq,2018-05-01 20:00:00,8.0,,13.0,0.2,65.0,2.0
2981834,mentougou_aq,2018-05-01 20:00:00,9.0,25.0,20.0,0.3,61.0,2.0
2981835,pinggu_aq,2018-05-01 20:00:00,16.0,25.0,10.0,0.3,,2.0
2981836,huairou_aq,2018-05-01 20:00:00,27.0,44.0,16.0,0.3,,2.0
2981837,miyun_aq,2018-05-01 20:00:00,13.0,30.0,38.0,0.3,4.0,2.0
2981838,yanqin_aq,2018-05-01 20:00:00,15.0,71.0,57.0,0.2,2.0,2.0
2981839,dingling_aq,2018-05-01 20:00:00,17.0,30.0,15.0,0.2,70.0,2.0
2981840,badaling_aq,2018-05-01 20:00:00,15.0,72.0,56.0,0.2,6.0,2.0
2981841,miyunshuiku_aq,2018-05-01 20:00:00,10.0,12.0,15.0,0.3,39.0,2.0
2981842,donggaocun_aq,2018-05-01 20:00:00,7.0,12.0,8.0,0.2,,2.0
2981843,yongledian_aq,2018-05-01 20:00:00,42.0,64.0,69.0,0.8,2.0,2.0
2981844,yufa_aq,2018-05-01 20:00:00,32.0,,20.0,0.4,19.0,2.0
2981845,liulihe_aq,2018-05-01 20:00:00,8.0,16.0,12.0,0.2,34.0,2.0
2981846,qianmen_aq,2018-05-01 20:00:00,22.0,,42.0,0.3,,2.0
2981847,yongdingmennei_aq,2018-05-01 20:00:00,12.0,22.0,46.0,0.4,,6.0
2981848,xizhimenbei_aq,2018-05-01 20:00:00,31.0,,48.0,0.2,,2.0
2981849,nansanhuan_aq,2018-05-01 20:00:00,14.0,97.0,54.0,0.3,29.0,2.0
2981850,dongsihuan_aq,2018-05-01 20:00:00,12.0,62.0,51.0,0.3,19.0,2.0
2981872,dongsi_aq,2018-05-01 21:00:00,18.0,24.0,57.0,0.3,14.0,2.0
2981873,tiantan_aq,2018-05-01 21:00:00,16.0,38.0,50.0,0.3,22.0,2.0
2981874,guanyuan_aq,2018-05-01 21:00:00,13.0,,28.0,0.3,46.0,2.0
2981875,wanshouxigong_aq,2018-05-01 21:00:00,11.0,34.0,30.0,0.5,39.0,2.0
2981876,aotizhongxin_aq,2018-05-01 21:00:00,10.0,13.0,63.0,0.3,4.0,2.0
2981877,nongzhanguan_aq,2018-05-01 21:00:00,13.0,42.0,49.0,0.3,17.0,2.0
2981878,wanliu_aq,2018-05-01 21:00:00,13.0,29.0,47.0,0.3,20.0,6.0
2981879,beibuxinqu_aq,2018-05-01 21:00:00,10.0,17.0,40.0,0.4,5.0,2.0
2981880,zhiwuyuan_aq,2018-05-01 21:00:00,,,,,,
2981881,fengtaihuayuan_aq,2018-05-01 21:00:00,32.0,65.0,72.0,0.5,2.0,2.0
2981882,yungang_aq,2018-05-01 21:00:00,8.0,15.0,18.0,0.2,52.0,2.0
2981883,gucheng_aq,2018-05-01 21:00:00,21.0,,24.0,0.2,55.0,2.0
2981884,fangshan_aq,2018-05-01 21:00:00,11.0,33.0,66.0,0.3,3.0,2.0
2981885,daxing_aq,2018-05-01 21:00:00,14.0,41.0,62.0,0.1,4.0,2.0
2981886,yizhuang_aq,2018-05-01 21:00:00,10.0,30.0,54.0,0.4,23.0,2.0
2981887,tongzhou_aq,2018-05-01 21:00:00,27.0,95.0,52.0,0.4,3.0,2.0
2981888,shunyi_aq,2018-05-01 21:00:00,19.0,23.0,21.0,0.5,43.0,2.0
2981889,pingchang_aq,2018-05-01 21:00:00,9.0,,16.0,0.2,62.0,2.0
2981890,mentougou_aq,2018-05-01 21:00:00,8.0,23.0,22.0,0.3,55.0,2.0
2981891,pinggu_aq,2018-05-01 21:00:00,11.0,18.0,13.0,0.3,25.0,2.0
2981892,huairou_aq,2018-05-01 21:00:00,21.0,,17.0,0.3,38.0,2.0
2981893,miyun_aq,2018-05-01 21:00:00,14.0,25.0,37.0,0.3,9.0,2.0
2981894,yanqin_aq,2018-05-01 21:00:00,15.0,73.0,52.0,0.3,2.0,2.0
2981895,dingling_aq,2018-05-01 21:00:00,8.0,,2.0,0.2,75.0,2.0
2981896,badaling_aq,2018-05-01 21:00:00,18.0,81.0,63.0,0.2,3.0,2.0
2981897,miyunshuiku_aq,2018-05-01 21:00:00,7.0,,15.0,0.2,44.0,2.0
2981898,donggaocun_aq,2018-05-01 21:00:00,16.0,,6.0,0.2,47.0,2.0
2981899,yongledian_aq,2018-05-01 21:00:00,41.0,48.0,65.0,0.8,2.0,2.0
2981900,yufa_aq,2018-05-01 21:00:00,24.0,,24.0,0.4,12.0,2.0
2981901,liulihe_aq,2018-05-01 21:00:00,8.0,10.0,17.0,0.2,26.0,2.0
2981902,qianmen_aq,2018-05-01 21:00:00,8.0,,57.0,0.5,23.0,2.0
2981903,yongdingmennei_aq,2018-05-01 21:00:00,10.0,29.0,106.0,0.4,13.0,6.0
2981904,xizhimenbei_aq,2018-05-01 21:00:00,31.0,,42.0,0.1,35.0,3.0
2981905,nansanhuan_aq,2018-05-01 21:00:00,9.0,63.0,58.0,0.2,29.0,2.0
2981906,dongsihuan_aq,2018-05-01 21:00:00,15.0,61.0,77.0,0.4,2.0,4.0
2981928,dongsi_aq,2018-05-01 22:00:00,17.0,31.0,57.0,0.3,12.0,2.0
2981929,tiantan_aq,2018-05-01 22:00:00,11.0,31.0,56.0,0.3,21.0,2.0
2981930,guanyuan_aq,2018-05-01 22:00:00,12.0,14.0,27.0,0.2,52.0,2.0
2981931,wanshouxigong_aq,2018-05-01 22:00:00,15.0,,27.0,0.4,47.0,2.0
2981932,aotizhongxin_aq,2018-05-01 22:00:00,11.0,22.0,67.0,0.3,3.0,2.0
2981933,nongzhanguan_aq,2018-05-01 22:00:00,16.0,73.0,68.0,0.4,2.0,2.0
2981934,wanliu_aq,2018-05-01 22:00:00,8.0,18.0,33.0,0.3,40.0,4.0
2981935,beibuxinqu_aq,2018-05-01 22:00:00,8.0,44.0,35.0,0.4,7.0,2.0
2981936,zhiwuyuan_aq,2018-05-01 22:00:00,,,,,,
2981937,fengtaihuayuan_aq,2018-05-01 22:00:00,21.0,49.0,77.0,0.5,2.0,2.0
2981938,yungang_aq,2018-05-01 22:00:00,8.0,19.0,14.0,0.2,64.0,2.0
2981939,gucheng_aq,2018-05-01 22:00:00,19.0,,18.0,0.2,63.0,2.0
2981940,fangshan_aq,2018-05-01 22:00:00,8.0,21.0,52.0,0.3,24.0,2.0
2981941,daxing_aq,2018-05-01 22:00:00,14.0,29.0,54.0,0.1,18.0,2.0
2981942,yizhuang_aq,2018-05-01 22:00:00,14.0,44.0,73.0,0.4,5.0,2.0
2981943,tongzhou_aq,2018-05-01 22:00:00,24.0,78.0,46.0,0.4,13.0,2.0
2981944,shunyi_aq,2018-05-01 22:00:00,12.0,22.0,19.0,0.4,50.0,3.0
2981945,pingchang_aq,2018-05-01 22:00:00,11.0,29.0,14.0,0.2,65.0,2.0
2981946,mentougou_aq,2018-05-01 22:00:00,10.0,24.0,22.0,0.3,54.0,2.0
2981947,pinggu_aq,2018-05-01 22:00:00,15.0,37.0,19.0,0.4,18.0,2.0
2981948,huairou_aq,2018-05-01 22:00:00,13.0,22.0,18.0,0.3,35.0,2.0
2981949,miyun_aq,2018-05-01 22:00:00,11.0,35.0,45.0,0.4,5.0,2.0
2981950,yanqin_aq,2018-05-01 22:00:00,14.0,73.0,49.0,0.3,2.0,2.0
2981951,dingling_aq,2018-05-01 22:00:00,10.0,,8.0,0.2,73.0,2.0
2981952,badaling_aq,2018-05-01 22:00:00,20.0,46.0,63.0,0.3,9.0,2.0
2981953,miyunshuiku_aq,2018-05-01 22:00:00,10.0,16.0,12.0,0.2,47.0,2.0
2981954,donggaocun_aq,2018-05-01 22:00:00,3.0,10.0,7.0,0.2,52.0,2.0
2981955,yongledian_aq,2018-05-01 22:00:00,26.0,37.0,63.0,0.7,9.0,2.0
2981956,yufa_aq,2018-05-01 22:00:00,24.0,33.0,29.0,0.4,5.0,2.0
2981957,liulihe_aq,2018-05-01 22:00:00,12.0,,14.0,0.2,38.0,2.0
2981958,qianmen_aq,2018-05-01 22:00:00,13.0,,61.0,0.3,21.0,2.0
2981959,yongdingmennei_aq,2018-05-01 22:00:00,8.0,,90.0,0.4,21.0,6.0
2981960,xizhimenbei_aq,2018-05-01 22:00:00,23.0,,52.0,0.2,30.0,3.0
2981961,nansanhuan_aq,2018-05-01 22:00:00,8.0,46.0,52.0,0.3,26.0,2.0
2981962,dongsihuan_aq,2018-05-01 22:00:00,20.0,79.0,72.0,0.4,2.0,4.0
